id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
wc_post_id_8337,"Поликарбонат сотовый Soton Titan бронзовый с УФ-защитой 10 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 10 мм и размером 2,1 x 6 м. Цвет бронзовый. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-bronza-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-titan-bronzovyj-s-uf-zashhitoj-10-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Titan","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",3555UAH,in stock,wc_post_id_8337,https://fabrika-teplic.com/korzina/?add-to-cart=8337,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3555UAH,new,published,,
wc_post_id_8335,"Поликарбонат сотовый Soton Titan бронзовый с УФ-защитой 8 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 8 мм и размером 2,1 x 6 м. Цвет бронзовый. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-bronza-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-titan-bronzovyj-s-uf-zashhitoj-8-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Titan","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",3255UAH,in stock,wc_post_id_8335,https://fabrika-teplic.com/korzina/?add-to-cart=8335,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3255UAH,new,published,,
wc_post_id_8329,"Поликарбонат сотовый Soton Titan прозрачный с УФ-защитой 20 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 20 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-03.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-titan-prozrachnyj-s-uf-zashhitoj-20-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Titan","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",5670UAH,in stock,wc_post_id_8329,https://fabrika-teplic.com/korzina/?add-to-cart=8329,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5670UAH,new,published,,
wc_post_id_8328,"Поликарбонат сотовый Soton Titan прозрачный с УФ-защитой 16 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 16 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02-1.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-titan-prozrachnyj-s-uf-zashhitoj-16-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Titan","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",5050UAH,in stock,wc_post_id_8328,https://fabrika-teplic.com/korzina/?add-to-cart=8328,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5050UAH,new,published,,
wc_post_id_8326,"Поликарбонат сотовый Soton Titan прозрачный с УФ-защитой 10 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 10 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02-1.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-titan-prozrachnyj-s-uf-zashhitoj-10-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Titan","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",3440UAH,in stock,wc_post_id_8326,https://fabrika-teplic.com/korzina/?add-to-cart=8326,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3440UAH,new,published,,
wc_post_id_8324,"Поликарбонат сотовый Soton Titan прозрачный с УФ-защитой 8 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 8 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02-1.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-titan-prozrachnyj-s-uf-zashhitoj-8-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Titan","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",3140UAH,in stock,wc_post_id_8324,https://fabrika-teplic.com/korzina/?add-to-cart=8324,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3140UAH,new,published,,
wc_post_id_7725,"Автоматический проветриватель теплиц «ДусяСан»","Механизм, который автоматически открывает или закрывает окно теплицы для поддержания предустановленного температурного режима. Гарантия 3 года.",https://fabrika-teplic.com/wp-content/uploads/dusyasun-16.png,https://fabrika-teplic.com/vitrina/avtomaticheskij-provetrivatel-teplicz-dusyasan/,"Капельный полив","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",1075UAH,in stock,wc_post_id_7725,https://fabrika-teplic.com/korzina/?add-to-cart=7725,"https://fabrika-teplic.com/wp-content/uploads/dusyasun-04.jpg,https://fabrika-teplic.com/wp-content/uploads/dusyasun-05.jpg,https://fabrika-teplic.com/wp-content/uploads/dusyasun-08.jpg,https://fabrika-teplic.com/wp-content/uploads/dusyasun-09.jpg,https://fabrika-teplic.com/wp-content/uploads/dusyasun-07.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1075UAH,new,published,,
wc_post_id_8318,"Поликарбонат сотовый Soton бронзовый с УФ-защитой 10 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 4 мм и размером 2,1 x 6 м. Цвет бронзовый. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-bronza-01.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-bronzovyj-s-uf-zashhitoj-10-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",3555UAH,in stock,wc_post_id_8318,https://fabrika-teplic.com/korzina/?add-to-cart=8318,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3555UAH,new,published,,
wc_post_id_8317,"Поликарбонат сотовый Soton бронзовый с УФ-защитой 8 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 4 мм и размером 2,1 x 6 м. Цвет бронзовый. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-bronza-01.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-bronzovyj-s-uf-zashhitoj-8-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",3140UAH,in stock,wc_post_id_8317,https://fabrika-teplic.com/korzina/?add-to-cart=8317,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3140UAH,new,published,,
wc_post_id_8316,"Поликарбонат сотовый Soton бронзовый с УФ-защитой 6 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 4 мм и размером 2,1 x 6 м. Цвет бронзовый. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-bronza-01.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-bronzovyj-s-uf-zashhitoj-6-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",2725UAH,in stock,wc_post_id_8316,https://fabrika-teplic.com/korzina/?add-to-cart=8316,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2725UAH,new,published,,
wc_post_id_8315,"Поликарбонат сотовый Soton бронзовый с УФ-защитой 4 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 4 мм и размером 2,1 x 6 м. Цвет бронзовый. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-bronza-01.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-bronzovyj-s-uf-zashhitoj-4-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",1685UAH,in stock,wc_post_id_8315,https://fabrika-teplic.com/korzina/?add-to-cart=8315,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1685UAH,new,published,,
wc_post_id_8314,"Поликарбонат сотовый Soton прозрачный с УФ-защитой 10 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 10 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-prozrachnyj-s-uf-zashhitoj-10-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",3440UAH,in stock,wc_post_id_8314,https://fabrika-teplic.com/korzina/?add-to-cart=8314,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3440UAH,new,published,,
wc_post_id_8313,"Поликарбонат сотовый Soton прозрачный с УФ-защитой 8 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 8 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-prozrachnyj-s-uf-zashhitoj-8-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",3045UAH,in stock,wc_post_id_8313,https://fabrika-teplic.com/korzina/?add-to-cart=8313,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3045UAH,new,published,,
wc_post_id_8312,"Поликарбонат сотовый Soton прозрачный с УФ-защитой 6 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 6 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-prozrachnyj-s-uf-zashhitoj-6-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",2650UAH,in stock,wc_post_id_8312,https://fabrika-teplic.com/korzina/?add-to-cart=8312,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2650UAH,new,published,,
wc_post_id_8310,"Поликарбонат сотовый Soton прозрачный с УФ-защитой 4 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 4 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-prozrachnyj-s-uf-zashhitoj-4-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",1630UAH,in stock,wc_post_id_8310,https://fabrika-teplic.com/korzina/?add-to-cart=8310,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1630UAH,new,published,,
wc_post_id_8305,"Поликарбонат сотовый Soton Eco бронзовый с УФ-защитой 10 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 10 мм и размером 2,1 x 8 м. Цвет бронзовый. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-bronza-01.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-eco-bronzovyj-s-uf-zashhitoj-10-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Eco","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",2345UAH,in stock,wc_post_id_8305,https://fabrika-teplic.com/korzina/?add-to-cart=8305,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2345UAH,new,published,,
wc_post_id_8304,"Поликарбонат сотовый Soton Eco бронзовый с УФ-защитой 8 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 8 мм и размером 2,1 x 8 м. Цвет бронзовый. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-bronza-01.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-eco-bronzovyj-s-uf-zashhitoj-8-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Eco","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",2100UAH,in stock,wc_post_id_8304,https://fabrika-teplic.com/korzina/?add-to-cart=8304,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2100UAH,new,published,,
wc_post_id_8303,"Поликарбонат сотовый Soton Eco бронзовый с УФ-защитой 6 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 6 мм и размером 2,1 x 6 м. Цвет бронзовый. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-bronza-01.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-eco-bronzovyj-s-uf-zashhitoj-6-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Eco","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",1760UAH,in stock,wc_post_id_8303,https://fabrika-teplic.com/korzina/?add-to-cart=8303,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1760UAH,new,published,,
wc_post_id_8302,"Поликарбонат сотовый Soton Eco бронзовый с УФ-защитой 4 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 4 мм и размером 2,1 x 6 м. Цвет бронзовый. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-bronza-01.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-eco-bronzovyj-s-uf-zashhitoj-4-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Eco","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",1060UAH,in stock,wc_post_id_8302,https://fabrika-teplic.com/korzina/?add-to-cart=8302,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1060UAH,new,published,,
wc_post_id_8298,"Поликарбонат сотовый Soton Eco прозрачный с УФ-защитой 10 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 10 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-eco-prozrachnyj-s-uf-zashhitoj-10-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Eco","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",2270UAH,in stock,wc_post_id_8298,https://fabrika-teplic.com/korzina/?add-to-cart=8298,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2270UAH,new,published,,
wc_post_id_8297,"Поликарбонат сотовый Soton Eco прозрачный с УФ-защитой 8 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 8 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-eco-prozrachnyj-s-uf-zashhitoj-8-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Eco","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",2025UAH,in stock,wc_post_id_8297,https://fabrika-teplic.com/korzina/?add-to-cart=8297,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2025UAH,new,published,,
wc_post_id_8296,"Поликарбонат сотовый Soton Eco прозрачный с УФ-защитой 6 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 6 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-eco-prozrachnyj-s-uf-zashhitoj-6-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Eco","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",1705UAH,in stock,wc_post_id_8296,https://fabrika-teplic.com/korzina/?add-to-cart=8296,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1705UAH,new,published,,
wc_post_id_8295,"Поликарбонат сотовый Soton Eco прозрачный с УФ-защитой 4 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 4 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-soton-eco-prozrachnyj-s-uf-zashhitoj-4-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Eco","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",1025UAH,in stock,wc_post_id_8295,https://fabrika-teplic.com/korzina/?add-to-cart=8295,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1025UAH,new,published,,
wc_post_id_6482,"Поликарбонат сотовый Soton Nano прозрачный с УФ-защитой 4 мм","Сотовый поликарбонат Soton украинского производства. Цена указана за 1 лист толщиной 4 мм и размером 2,1 x 6 м. Цвет прозрачный. Высокая степень УФ-защиты. Срок эксплуатации от 8 до 15 лет.",https://fabrika-teplic.com/wp-content/uploads/polycarbonate-prozrachnuy-02.png,https://fabrika-teplic.com/vitrina/polikarbonat-sotovyj-prozrachnyj-s-uf-zashhitoj-4-mm/,"Поликарбонат, Сотовый поликарбонат, Сотовый поликарбонат Soton Nano","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",1230UAH,in stock,wc_post_id_6482,https://fabrika-teplic.com/korzina/?add-to-cart=6482,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1230UAH,new,published,,
wc_post_id_6341,"Теплица «Омега» 2х4 из оцинкованного омега профиля с поликарбонатом Soton 6 мм","Обратите внимание на толщину стенки профиля. Недобросовестные производители указывают толщину 0,75 мм, а в действительности используют профиль толщиной 0,5 мм. Каркас наших теплиц сделан из профиля с толщиной стенки 0,75 мм. При получении теплицы перемеряйте толщину стенки профиля. 
 
Каркас теплицы «Омега» 2х4х2 изготовлен из оцинкованного открытого профиля Omega (лист в форме волнистой буквы «M»). Толщина стенки стального профиля составляет 0,75 мм. Расстояние между арками (шаг) - 0,6 м, количество продольных полос - 7 шт. Каркас выдерживает нагрузку до 50 кг/м 2. 
 
Для покрытия теплицы используется сотовый поликарбонат толщиной 6 мм, который характеризуется отличными прочностными характеристиками.",https://fabrika-teplic.com/wp-content/uploads/tunel-poliweglan-2x4-stal-ocynk-009.png,https://fabrika-teplic.com/vitrina/teplicza-omega-2h4h2-iz-oczinkovannogo-omega-profilya-pod-polikarbonat-6-mm/,"Теплицы, Теплицы «Омега» с поликарбонатом, Теплицы с поликарбонатом","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",7650UAH,in stock,wc_post_id_6341,https://fabrika-teplic.com/korzina/?add-to-cart=6341,"https://fabrika-teplic.com/wp-content/uploads/tunel-poliweglan-2x4-stal-ocynk-004.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-poliweglan-2x4-stal-ocynk-005.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-poliweglan-2x4-stal-ocynk-006.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-poliweglan-2x4-stal-ocynk-007.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-poliweglan-2x4-stal-ocynk-008.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7650UAH,new,published,,
wc_post_id_6944,"Теплица «Омега» 4х6 из оцинкованного омега профиля с пленкой 150 мкм","Каркас теплицы «Омега» изготовлен из открытого омега профиля с толщиной стенки 0,75 мм. Покрытие цинком обеспечивает антикоррозийность и увеличивает срок службы каркаса. Теплица выдерживает механические нагрузки 30 — 40 кг/м кв. Один торец теплицы имеют дверь с форточкой, второй торец — форточку. 
 
Стоимость каркаса без плёнки — 4 700 грн. 
 
Обратите внимание на толщину стенки профиля. Недобросовестные производители указывают толщину 0,75 мм, а в действительности используют профиль толщиной 0,5 мм. Каркас наших теплиц сделан из профиля с толщиной стенки 0,75 мм.",https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-020.png,https://fabrika-teplic.com/vitrina/teplicza-omega-4x6x2-iz-oczinkovannogo-omega-profilya-pod-plenku-150-mkm/,"Теплицы, Теплицы «Омега» с пленкой, Теплицы с пленкой","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",6000UAH,in stock,wc_post_id_6944,https://fabrika-teplic.com/korzina/?add-to-cart=6944,"https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-002.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-003.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-012.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-011.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-008.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6000UAH,new,published,,
wc_post_id_6921,"Теплица «Омега» 3х10 из оцинкованного омега профиля с пленкой 150 мкм","Каркас теплицы «Омега» изготовлен из открытого омега профиля с толщиной стенки 0,75 мм. Покрытие цинком обеспечивает антикоррозийность и увеличивает срок службы каркаса. Теплица выдерживает механические нагрузки 30 — 40 кг/м кв. Один торец теплицы имеют дверь с форточкой, второй торец — форточку. 
 
Стоимость каркаса без плёнки — 5 500 грн. 
 
Обратите внимание на толщину стенки профиля. Недобросовестные производители указывают толщину 0,75 мм, а в действительности используют профиль толщиной 0,5 мм. Каркас наших теплиц сделан из профиля с толщиной стенки 0,75 мм.",https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-020.png,https://fabrika-teplic.com/vitrina/teplicza-omega-3h10x2-iz-oczinkovannogo-omega-profilya-pod-plenku-150-mkm/,"Теплицы, Теплицы «Омега» с пленкой, Теплицы с пленкой","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",6550UAH,in stock,wc_post_id_6921,https://fabrika-teplic.com/korzina/?add-to-cart=6921,"https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-002.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-003.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-012.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-011.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-008.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6550UAH,new,published,,
wc_post_id_6920,"Теплица «Омега» 3х8 из оцинкованного омега профиля с пленкой 150 мкм","Каркас теплицы «Омега» изготовлен из открытого омега профиля с толщиной стенки 0,75 мм. Покрытие цинком обеспечивает антикоррозийность и увеличивает срок службы каркаса. Теплица выдерживает механические нагрузки 30 — 40 кг/м кв. Один торец теплицы имеют дверь с форточкой, второй торец — форточку. 
 
Стоимость каркаса без плёнки — 4 450 грн. 
 
Обратите внимание на толщину стенки профиля. Недобросовестные производители указывают толщину 0,75 мм, а в действительности используют профиль толщиной 0,5 мм. Каркас наших теплиц сделан из профиля с толщиной стенки 0,75 мм.",https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-020.png,https://fabrika-teplic.com/vitrina/teplicza-omega-3h8x2-iz-oczinkovannogo-omega-profilya-pod-plenku-150-mkm/,"Теплицы, Теплицы «Омега» с пленкой, Теплицы с пленкой","Фабрика теплиц «Гринхаус» — теплицы с плёнкой и поликарбонатом",5350UAH,in stock,wc_post_id_6920,https://fabrika-teplic.com/korzina/?add-to-cart=6920,"https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-002.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-003.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-012.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-011.jpg,https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-008.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5350UAH,new,published,,
